show_id,type,title,country,date_added,release_year,listed_in
81062828,TV Show,Killer Inside: The Mind of Aaron Hernandez,United States,"January 15, 2020",2020,"Crime TV Shows, Docuseries"
80094260,TV Show,Trailer Park Boys: Out of the Park: Europe,Canada,"October 28, 2016",2016,"International TV Shows, TV Comedies"
70128549,Movie,Trailer Park Boys: Countdown to Liquor Day,Canada,"March 30, 2018",2009,"Comedies, Cult Movies"
81008283,TV Show,The Drunk and on Drugs Happy Funtime Hour,Canada,"August 24, 2018",2011,"International TV Shows, TV Comedies"
80174434,Movie,The Meyerowitz Stories (New and Selected),United States,"October 13, 2017",2017,"Comedies, Dramas, Independent Movies"
80216094,TV Show,Bumping Mics with Jeff Ross & Dave Attell,United States,"November 27, 2018",2018,"Stand-Up Comedy & Talk Shows, TV Comedies"
80239565,Movie,Errementari: The Blacksmith and the Devil,"Spain, France","October 12, 2018",2018,"Horror Movies, International Movies, Sci-Fi & Fantasy"
80168033,Movie,SHOT! The Psycho-Spiritual Mantra of Rock,"United Kingdom, United States","August 10, 2017",2016,"Documentaries, Music & Musicals"
81049949,Movie,Antoine Griezmann: The Making of a Legend,,"March 21, 2019",2019,"Documentaries, International Movies, Sports Movies"
80191045,Movie,ReMastered: The Two Killings of Sam Cooke,United States,"February 8, 2019",2019,"Documentaries, Music & Musicals"
80239865,TV Show,Club Friday To Be Continued - The Promise,,"April 20, 2018",2016,"International TV Shows, Romantic TV Shows, TV Dramas"
70259784,TV Show,DreamWorks Happy Holidays from Madagascar,United States,"April 1, 2013",2005,"Kids' TV, TV Comedies"
70056663,Movie,Katt Williams: The Pimp Chronicles: Pt. 1,United States,"November 1, 2018",2006,Stand-Up Comedy
70083108,Movie,Harold & Kumar Escape from Guantanamo Bay,United States,"October 1, 2019",2008,"Comedies, Cult Movies"
80097530,Movie,Blue Mountain State: The Rise of Thadland,United States,"March 1, 2016",2016,Comedies
80216779,Movie,"Ray Romano: Right Here, Around the Corner",United States,"February 5, 2019",2019,Stand-Up Comedy
81034633,Movie,Once in a Lifetime Sessions with Kasabian,,"December 15, 2018",2018,"Documentaries, Music & Musicals"
70286029,Movie,Monster High: Why Do Ghouls Fall in Love?,United States,"January 1, 2018",2013,Children & Family Movies
81055402,Movie,The Long Goodbye: The Kara Tippetts Story,United States,"June 23, 2019",2019,"Documentaries, Faith & Spirituality"
81008536,Movie,Aggretsuko: We Wish You a Metal Christmas,Japan,"December 20, 2018",2018,Movies
80091658,Movie,True Memoirs of an International Assassin,United States,"November 11, 2016",2016,"Action & Adventure, Comedies"
80005501,Movie,Iron Man & Captain America: Heroes United,United States,"October 12, 2014",2014,"Children & Family Movies, Sci-Fi & Fantasy"
80182482,Movie,Krish Trish and Baltiboy: Comics of India,,"September 8, 2017",2012,Children & Family Movies
80038296,Movie,Aziz Ansari Live at Madison Square Garden,United States,"March 6, 2015",2015,Stand-Up Comedy
80136548,Movie,Garfunkel and Oates: Trying to be Special,United States,"December 23, 2016",2016,"Music & Musicals, Stand-Up Comedy"
80182622,Movie,Krish Trish and Baltiboy: Face Your Fears,India,"November 17, 2017",2017,Children & Family Movies
70242900,Movie,Power Rangers: Megaforce: Raising Spirits,United States,"January 1, 2016",2013,Children & Family Movies
80112371,Movie,Welcome to Monster High: The Origin Story,United States,"October 1, 2017",2016,Children & Family Movies
80185427,TV Show,"Have You Ever Fallen in Love, Miss Jiang?",,"August 1, 2017",2016,"Crime TV Shows, International TV Shows, TV Dramas"
81001412,Movie,Free Rein: The Twelve Neighs of Christmas,,"December 7, 2018",2018,Movies
80191930,Movie,Forbidden Games: The Justin Fashanu Story,United Kingdom,"December 1, 2017",2017,"Documentaries, International Movies, LGBTQ Movies"
70109375,Movie,Mission Istaanbul: Darr Ke Aagey Jeet Hai,India,"May 16, 2019",2008,"Action & Adventure, International Movies, Music & Musicals"
80141858,Movie,LEGO Jurassic World: The Indominus Escape,United States,"October 4, 2016",2016,"Children & Family Movies, Comedies"
81046962,Movie,Solo: A Star Wars Story (Spanish Version),United States,"January 9, 2019",2018,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy"
80105067,Movie,Middle School: The Worst Years of My Life,"United States, Cambodia","March 3, 2019",2016,"Children & Family Movies, Comedies"
80225421,Movie,John Leguizamo's Latin History for Morons,United States,"November 5, 2018",2018,Stand-Up Comedy
80148180,Movie,Gringo: The Dangerous Life of John McAfee,United States,"April 1, 2018",2016,Documentaries
70241791,TV Show,DreamWorks Kung Fu Panda Awesome Secrets,United States,"July 1, 2019",2008,"Kids' TV, TV Action & Adventure, TV Comedies"
70132722,Movie,Cats & Dogs: The Revenge of Kitty Galore,"United States, Australia","February 1, 2019",2010,"Children & Family Movies, Comedies"
80134827,Movie,Brian Regan: Nunchucks and Flamethrowers,United States,"November 21, 2017",2017,Stand-Up Comedy
80128275,TV Show,Mystery Science Theater 3000: The Return,United States," November 22, 2018",2018,"TV Comedies, TV Sci-Fi & Fantasy"
80185321,Movie,Joe Mande’s Award-Winning Comedy Special,United States,"July 25, 2017",2017,Stand-Up Comedy
80188051,TV Show,Larry Charles' Dangerous World of Comedy,,"February 15, 2019",2019,"Docuseries, TV Comedies"
80104706,Movie,Mr. Gaga: A True Story of Love and Dance,"Israel, Sweden, Germany, Netherlands","June 15, 2017",2015,"Documentaries, International Movies"
80159586,Movie,The Most Assassinated Woman in the World,"Belgium, United Kingdom, United States","September 7, 2018",2018,"Dramas, International Movies, Thrillers"
70297962,Movie,Alpha and Omega 2: A Howl-iday Adventure,United States,"October 1, 2019",2013,Children & Family Movies
80191075,TV Show,Equestria Girls: Tales of Canterlot High,"United States, Canada","October 1, 2017",2017,"Kids' TV, TV Comedies"
80182483,Movie,Krish Trish and Baltiboy: Battle of Wits,,"September 8, 2017",2013,Children & Family Movies
80241537,Movie,Little Lunch: The Halloween Horror Story,Australia,"March 15, 2018",2016,"Children & Family Movies, Comedies"
81189396,Movie,Spitfire: The Plane that Saved the World,United Kingdom,"November 1, 2019",2018,Documentaries
80150290,TV Show,Mobile Suit Gundam: Iron-Blooded Orphans,," November 1, 2019",2016,"Anime Series, International TV Shows"
80097360,Movie,Norman Lear: Just Another Version of You,United States,"November 1, 2016",2016,Documentaries
80190588,Movie,Clive Davis: The Soundtrack of Our Lives,United States,"September 17, 2019",2017,"Documentaries, Music & Musicals"
80144983,Movie,100 Years: One Woman's Fight for Justice,United States,"March 20, 2018",2016,Documentaries
80183089,Movie,Mau Nieto: Viviendo sobrio… desde el bar,Mexico,"January 26, 2018",2018,Stand-Up Comedy
80241102,TV Show,Cabins in the Wild with Dick Strawbridge,United Kingdom,"September 15, 2018",2017,"British TV Shows, International TV Shows, Reality TV"
80184771,TV Show,Inside Bill's Brain: Decoding Bill Gates,United States,"September 20, 2019",2019,"Docuseries, Science & Nature TV"
80238110,Movie,John Mulaney: Kid Gorgeous at Radio City,United States,"May 1, 2018",2018,Stand-Up Comedy
81005561,Movie,Catwalk: Tales from the Cat Show Circuit,Canada,"January 7, 2019",2018,"Documentaries, International Movies"
80173481,TV Show,Highland: Thailand's Marijuana Awakening,Thailand,"May 19, 2017",2017,"Docuseries, International TV Shows"
70304188,Movie,Trailer Park Boys Live at the North Pole,Canada,"March 1, 2018",2014,Movies
70304186,Movie,Trailer Park Boys Live In F**kin' Dublin,Canada,"March 1, 2018",2014,Movies
80236778,Movie,Monty Python: Live at The Hollywood Bowl,"United Kingdom, United States","October 2, 2018",1982,Comedies
81026008,Movie,Ricardo Quevedo: Los amargados somos más,,"April 3, 2019",2019,Stand-Up Comedy
81213885,Movie,Jaan-E-Mann: Let's Fall in Love... Again,India,"December 31, 2019",2006,"Dramas, International Movies, Romantic Movies"
81060232,Movie,Jack Whitehall: Christmas with My Father,United Kingdom,"December 12, 2019",2019,Stand-Up Comedy
80117800,TV Show,Wet Hot American Summer: Ten Years Later,United States,"August 4, 2017",2017,TV Comedies
81041272,Movie,Francesco De Carlo: Cose di Questo Mondo,Italy,"April 12, 2019",2019,Stand-Up Comedy
80108759,Movie,David Cross: Making America Great Again!,United States,"August 5, 2016",2016,Stand-Up Comedy
80204117,Movie,Baahubali: The Beginning (Hindi Version),India,"August 7, 2017",2015,"Action & Adventure, Dramas, International Movies"
70114022,Movie,Cirque du Freak: The Vampire's Assistant,United States,"April 16, 2018",2009,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy"
81018120,Movie,Who Would You Take to a Deserted Island?,Spain,"April 13, 2019",2019,"Dramas, International Movies"
80204118,Movie,Baahubali: The Beginning (Tamil Version),India,"August 7, 2017",2015,"Action & Adventure, Dramas, International Movies"
60027716,Movie,Dumb and Dumberer: When Harry Met Lloyd,United States,"October 1, 2019",2003,Comedies
80191665,Movie,Rodney Carrington: Here Comes the Truth,United States,"October 3, 2017",2017,Stand-Up Comedy
81013505,TV Show,The Great British Baking Show: Holidays,," November 8, 2019",2019,"British TV Shows, Reality TV"
70100527,Movie,Sword Masters: Two Champions of Shaolin,Hong Kong,"August 16, 2018",1980,"Action & Adventure, International Movies"
70021640,Movie,The Adventures of Sharkboy and Lavagirl,United States,"December 1, 2019",2005,Children & Family Movies
80191046,Movie,ReMastered: The Miami Showband Massacre,,"March 22, 2019",2019,"Documentaries, Music & Musicals"
80202176,Movie,Hurricane Bianca: From Russia With Hate,United States,"August 15, 2018",2018,"Comedies, Independent Movies, LGBTQ Movies"
80216270,Movie,One Heart: The A.R. Rahman Concert Film,India,"November 1, 2017",2017,"Documentaries, International Movies, Music & Musicals"
80183197,Movie,Sofía Niño de Rivera: Selección Natural,Mexico,"March 30, 2018",2018,Stand-Up Comedy
81170692,Movie,The Old Thieves: The Legend of Artegios,,"November 1, 2019",2007,"Documentaries, International Movies"
80242916,TV Show,The Could’ve-Gone-All-the-Way Committee,Japan,"August 1, 2018",2018,"International TV Shows, Romantic TV Shows, TV Dramas"
80189623,Movie,The Death and Life of Marsha P. Johnson,United States,"October 6, 2017",2017,"Documentaries, LGBTQ Movies"
80202810,Movie,Alejandro Sanz: What I Was Is What I Am,Spain,"August 18, 2018",2018,"Documentaries, International Movies, Music & Musicals"
81191195,Movie,Salam - The First ****** Nobel Laureate,United States,"October 2, 2019",2018,Documentaries
81066709,TV Show,Midnight Misadventures With Mallika Dua,India,"April 1, 2019",2018,"International TV Shows, TV Comedies"
80234491,Movie,Flavors of Youth: International Version,"China, Japan","August 4, 2018",2018,"Anime Features, International Movies, Romantic Movies"
80198545,TV Show,Trailer Park Boys: Out of the Park: USA,Canada,"November 24, 2017",2017,"International TV Shows, TV Comedies"
80162197,Movie,Offline - Das leben ist kein bonuslevel,Germany,"September 1, 2017",2016,"Action & Adventure, Comedies, International Movies"
81145628,Movie,Norm of the North: King Sized Adventure,"United States, India, South Korea, China","September 9, 2019",2019,"Children & Family Movies, Comedies"
80131376,Movie,"Rafał Banaś, Michał Leja Laugh out Loud",,"September 19, 2016",2016,Stand-Up Comedy
80012477,Movie,Secrets of Her Majesty's Secret Service,United Kingdom,"February 22, 2017",2014,"Documentaries, International Movies"
1029730,Movie,Teenage Mutant Ninja Turtles: The Movie,,"January 1, 2020",1990,"Action & Adventure, Comedies"
81080769,Movie,Do Paise Ki Dhoop Chaar Aane Ki Baarish,India,"September 22, 2019",2009,"Dramas, Independent Movies, International Movies"
80144146,TV Show,The Investigator: A British Crime Story,United Kingdom," August 19, 2018",2018,"British TV Shows, Crime TV Shows, Docuseries"
80164216,TV Show,Miraculous: Tales of Ladybug & Cat Noir,"France, South Korea, Japan"," August 2, 2019",2018,"Kids' TV, TV Action & Adventure"
81146370,Movie,Spirit Riding Free: Spirit of Christmas,United States,"December 6, 2019",2019,Children & Family Movies
80067942,TV Show,Terrace House: Boys & Girls in the City,Japan," April 1, 2016",2016,"International TV Shows, Reality TV"
81048914,Movie,LEGO Marvel Super Heroes: Black Panther,United States,"February 1, 2019",2018,Children & Family Movies
70295085,Movie,Marvel's Iron Man & Hulk: Heroes United,United States,"February 16, 2014",2013,"Action & Adventure, Sci-Fi & Fantasy"
81147293,Movie,A Haunting at Silver Falls: The Return,United States,"September 17, 2019",2019,"Horror Movies, Independent Movies"
80192018,Movie,Star Wars: Episode VIII: The Last Jedi,United States,"June 26, 2018",2017,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy"
80213299,Movie,The Heyday of the Insensitive Bastards,United States,"February 26, 2018",2017,"Dramas, Independent Movies"
70026468,Movie,Sam Kinison: Family Entertainment Hour,United States,"December 31, 2018",1991,Stand-Up Comedy
80004478,Movie,Bill Burr: I'm Sorry You Feel That Way,United States,"December 5, 2014",2014,Stand-Up Comedy
60001808,Movie,The Naked Gun 2 1/2: The Smell of Fear,,"January 1, 2020",1991,Comedies
80235932,TV Show,Trailer Park Boys: The Animated Series,Canada,"March 31, 2019",2019,TV Comedies
80176872,TV Show,Little Baby Bum: Nursery Rhyme Friends,," October 18, 2019",2019,"British TV Shows, Kids' TV"
81113468,Movie,Tayo the Little Bus Movie: Mission Ace,United States,"July 1, 2019",2016,Children & Family Movies
80023921,Movie,Pee-wee's Playhouse: Christmas Special,United States,"December 18, 2014",1988,Movies
70118859,Movie,Monty Python: Before the Flying Circus,United Kingdom,"October 2, 2018",2000,"Comedies, Documentaries"
70245034,Movie,Bill Burr: You People Are All the Same,United States,"June 30, 2018",2012,Stand-Up Comedy
81092325,Movie,Iron Cowboy: The Story of the 50.50.50,United States,"July 19, 2019",2018,"Documentaries, Sports Movies"
81002591,Movie,Billy Graham: An Extraordinary Journey,United States,"February 28, 2019",2018,"Documentaries, Faith & Spirituality"
80214621,Movie,Kevyn Aucoin: Beauty & the Beast in Me,United States,"January 1, 2019",2017,"Documentaries, LGBTQ Movies"
80186848,TV Show,Jack Whitehall: Travels with My Father,United Kingdom," September 6, 2019",2019,"British TV Shows, Docuseries, International TV Shows"
81172728,Movie,The Wedding Party 2: Destination Dubai,Nigeria,"September 21, 2019",2017,"Comedies, International Movies, Romantic Movies"
80191044,Movie,ReMastered: Who Killed Jam Master Jay?,,"December 7, 2018",2018,"Documentaries, Music & Musicals"
80127559,Movie,Justin Timberlake + the Tennessee Kids,United States,"October 12, 2016",2016,Music & Musicals
81076049,Movie,American Experience: The Island Murder,United States,"May 1, 2019",2018,Documentaries
